LINK_ID,ROAD_NAME,ADM_CD,ADM_NM
1850051701,유등로,25030550,변동
1830286002,동산초교로,25010680,홍도동
1830042602,홍도로,25010650,용전동
1830002011,산내로,25010750,산내동
1860164501,테크노중앙로,25040630,관평동
1860417101,유성대로1184번길,25040550,신성동
1860682301,대정로42번길,25040680,진잠동
1840041201,대흥로,25020550,대흥동
1860091201,은구비서로,25040590,노은1동
1870023408,중리동로,25050550,중리동
1860684602,-,25040640,온천1동
1850154700,도마로,25030520,도마1동
1860431000,테크노5로,25040630,관평동
1860075200,문화원로37번길,25040540,온천2동
1870005705,대덕대로,25050610,목상동
1860109203,노은서로,25040660,노은2동
1850058805,괴정로,25030560,용문동
1860180106,성북로,25040680,진잠동
1870032500,천변도시고속도로,25050520,대화동
1860613202,문지로299번길,25040570,전민동
1830045903,비래서로,25010640,가양2동
1860112704,유성대로,25040550,신성동
1860426201,관평2로,25040630,관평동
1870024901,계족산로,25050550,중리동
1860363501,학하로,25040690,학하동
1840036601,대흥로,25020550,대흥동
1870060904,덕암로203번길,25050600,덕암동
1860665904,자운로245번길,25040550,신성동
2830023104,양지시목로,33042320,현도면
1850096300,남선로,25030570,탄방동
1840049202,중앙로,25020510,은행선화동
1840163700,대전남부순환고속도로,25020690,산성동
1860193203,지족로,25040590,노은1동
1870039504,대화로,25050520,대화동
1860025100,대정북로,25040680,진잠동
1870085402,문평동로48번길,25050610,목상동
1860681901,대정로42번길,25040680,진잠동
1860019500,유성대로,25040680,진잠동
1850032002,관저중로96번길,25030730,관저2동
1850143701,월평북로,25030670,월평2동
1840059600,중촌로,25020540,중촌동
1870497805,석봉로37번길,25050590,석봉동
1850099301,둔산남로91번길,25030570,탄방동
1830052706,은어송로,25010530,효동
1830490302,새둑길,25010760,중앙동
1870196600,경부고속도로,25050610,목상동
1850268500,계백로860번길,25030730,관저2동
1830029701,태전로,25010800,삼성동
1860604502,덕명동로,25040640,온천1동
1870478001,한밭대로1043번길,25050510,오정동
1850336000,-,25030660,월평1동
1860100401,노은로,25040590,노은1동
1850140700,갈마역로,25030670,월평2동
1850093001,문예로,25030570,탄방동
1860374200,학하중앙로168번길,25040690,학하동
1870016401,한밭대로1006번길,25050510,오정동
1870070601,신일동로33번길,25050610,목상동
1850097505,둔산남로,25030570,탄방동
1860624000,지족동로142번길,25040670,노은3동
1870489405,비래동로,25050540,비래동
1860201303,북유성대로316번길,25040660,노은2동
1860434102,테크노5로,25040630,관평동
1830052607,신기로,25010530,효동
1860240601,테크노10로,25040630,관평동
1850070401,문정로2번길,25030570,탄방동
1850018604,괴곡길,25030540,정림동
1830012709,계족로,25010650,용전동
1850078500,문정로,25030600,둔산2동
1860333500,호남고속도로지선,25040680,진잠동
1850322201,구봉로147번길,25030730,관저2동
1850149206,만년로,25030690,만년동
1860192301,지족동로,25040670,노은3동
1850076900,계룡로509번길,25030570,탄방동
1870492001,한밭대로,25050510,오정동
1870497802,석봉로37번길,25050590,석봉동
1850069800,계룡로583번길,25030570,탄방동
1860671201,유성대로680번길,25040640,온천1동
1850071401,문정로60번길,25030570,탄방동
1850276500,동서대로656번길,25040680,진잠동
1860131307,유성대로1689번길,25040570,전민동
1870482101,방두말1길,25050600,덕암동
1870040200,대화로150번길,25050520,대화동
1860613100,문지로299번길,25040570,전민동
1840020400,당디로6번길,25020680,문화2동
1850062201,도솔로,25030610,괴정동
1840190001,보문산로41번길,25020690,산성동
1870031502,선비마을로23번길,25050620,송촌동
1850113701,문정로,25030590,둔산1동
1830035709,대전로,25050510,오정동
1860151700,와룡로136번길,25040610,구즉동
1830463100,은어송로51번길,25010530,효동
1860616701,문지로316번길,25040570,전민동
1840054403,목중로,25020540,중촌동
1830057403,대전로987번길,25010800,삼성동
1870013103,오정로38번길,25050510,오정동
1850203701,원도안로,25030512,도안동
1860207101,상대서로,25040700,상대동
1850022501,구봉로,25030730,관저2동
1840182803,선화로22번길,25020510,은행선화동
1840025004,산성로,25020680,문화2동
1870497401,신탄진로738번길,25050580,신탄진동
1830030601,대성길,25010630,가양1동
1830126900,동구청로,25010750,산내동
1850101701,둔산중로32번길,25030590,둔산1동
1860443101,배울1로,25040570,전민동
1860497700,구즉세종로,25040610,구즉동
1870019101,대전로,25050510,오정동
1830034502,충정로,25010600,자양동
1840189501,산성로57번길,25020690,산성동
1840166700,대전남부순환고속도로,25020690,산성동
1860084001,한밭대로,25040590,노은1동
1850076500,계룡로500번길,25030650,갈마2동
1830451401,대전로900번길,25010800,삼성동
1840041300,대종로,25020550,대흥동
1870298100,한남로,25050510,오정동
1840195802,중앙로,25020550,대흥동
1850046401,도솔로,25030530,도마2동
1870067100,신일동로,25050610,목상동
1860020000,대정로,25040680,진잠동
1870153000,장동로278번길,25050530,회덕동
1850134002,월평동로,25030680,월평3동
1850139000,청사로,25030600,둔산2동
1860396403,상대동로,25040700,상대동
1830021001,계족로140번길,25010570,용운동
1840012301,사정공원로,25020690,산성동
1870088916,평촌2길,25050600,덕암동
1860033700,월드컵대로253번길,25040640,온천1동
1850269201,구봉산북로,25030730,관저2동
1850094401,둔산중로14번길,25030570,탄방동
1870027905,쌍청당로,25050550,중리동
1850210601,배재로,25030530,도마2동
1860071500,문화원로,25040540,온천2동
1840036001,인창로,25020560,문창동
1830449602,신기로,25010530,효동
1870488101,동산초교로,25050510,오정동
1850028206,관저로,25030730,관저2동
1850110600,둔산로123번길,25030590,둔산1동
1860620802,가정북로,25040550,신성동
1830039901,동서대로1668번길,25010650,용전동
1870085600,문평동로,25050610,목상동
1860374101,학하남로90번길,25040690,학하동
1860109901,은구비로156번길,25040660,노은2동
1840050100,보문로,25020510,은행선화동
1840003402,대둔산로,25020650,유천1동
1840019401,보문산로,25020670,문화1동
1830018902,용운로,25010570,용운동
1830056602,하상도로,25010760,중앙동
1870499201,한남로67번길,25010680,홍도동
1840010805,산서로,25020690,산성동
1860049001,유성대로,25040640,온천1동
1840192200,유등천동로,25020640,태평2동
1870047900,대화로106번길,25050520,대화동
1870496900,문평서로17번길,25050610,목상동
1870494501,아리랑로,25050530,회덕동
1860022401,대정로28번길,25040680,진잠동
1870011001,대전로,25050510,오정동
1860086800,노은동로87번길,25040590,노은1동
1860155300,배울1로,25040630,관평동
1860614900,엑스포로446번길,25040570,전민동
1860638201,엑스포로123번길,25040550,신성동
1860083501,한밭대로,25040590,노은1동
1840121301,사정공원로,25020690,산성동
1860102500,대덕대로512번길,25040550,신성동
1840014801,대종로,25020570,석교동
1830055408,천개동로,25010730,대청동
1840064201,-,25020690,산성동
1850130300,둔산중로,25030600,둔산2동
1840052201,보문로,25020510,은행선화동
1840181500,한남로,25020540,중촌동
1830474903,대전로,25010530,효동
1860337601,계백로,25040680,진잠동
1850210200,동서대로,25030660,월평1동
1840034400,대전천서로,25020560,문창동
1850060601,동서대로,25030630,내동
1860054000,온천로101번길,25040640,온천1동
1830010104,계족로,25010630,가양1동
1830007801,충무로,25010770,신인동
1830039802,홍도로,25010680,홍도동
1840186200,계백로1660번길,25020670,문화1동
1870075605,신일동로5번길,25050610,목상동
1860017301,원내로,25040680,진잠동
1850047708,조달청길,25030520,도마1동
1840013802,안영로,25020690,산성동
1850053500,동서대로,25020640,태평2동
1870040601,중리북로,25050560,법1동
1830006401,옥천로,25010550,판암1동
1830026006,태전로,25010760,중앙동
1860398301,죽동로,25040540,온천2동
1870039201,중리북로,25050560,법1동
1840182100,목동로22번길,25020530,목동
1860079400,장대로,25040540,온천2동
1850049301,도마로,25030550,변동
1850075405,갈마로,25030640,갈마1동
1870026000,계족산로,25050550,중리동
1830490703,수향길,25010760,중앙동
1860010713,유성대로,25040550,신성동
1850062503,가장로,25030610,괴정동
1850303200,구봉로,25030540,정림동
1850156202,하상도로,25030740,둔산3동
1870041303,동춘당로114번길,25050620,송촌동
1850065702,유등로,25030560,용문동
1870053902,공단4길,25050520,대화동
1850075200,탄방로,25030570,탄방동
1830473000,성남로,25010800,삼성동
1830052003,대전천동로,25010760,중앙동
1840040501,유천로132번길,25020630,태평1동
1850229200,대전남부순환고속도로,25030730,관저2동
1850006701,계백로,25030520,도마1동
1830004953,대전로,25010530,효동
1830183601,통영대전고속도로,25010750,산내동
1860170700,노은로410번길,25040660,노은2동
1850133000,한밭대로,25030670,월평2동
1850024501,유등로,25030510,복수동
1850269200,구봉산북로,25030730,관저2동
1860640602,문지로,25040570,전민동
1860428300,테크노2로,25040630,관평동
1850057404,가장로,25030620,가장동
1860031502,월드컵대로253번안길,25040640,온천1동
2830022400,신문로,33042320,현도면
1870018401,동춘당로15번길,25050620,송촌동
1870051303,-,25050560,법1동
1860369401,학하중앙로150번길,25040690,학하동
1860114202,가정로,25040550,신성동
1850301900,괴곡1길,25030511,가수원동
1860612900,문지로299번길,25040570,전민동
1870021101,우암로486번길,25050540,비래동
1870046801,선비마을로,25050570,법2동
1860631003,진잠로42번길,25040680,진잠동
1870049801,-,25050520,대화동
1840036701,대흥로,25020550,대흥동
1860131508,유성대로,25040570,전민동
1850148101,만년로68번길,25030690,만년동
1860671502,유성대로654번길,25040640,온천1동
1870207600,경부고속도로,25050540,비래동
1850321401,구봉로131번길,25030730,관저2동
1850045706,도산로,25030520,도마1동
1860085703,한밭대로,25040590,노은1동
1860647803,-,25040610,구즉동
1870079401,-,25050610,목상동
1870047205,계족로664번길,25050570,법2동
1860117605,지족로,25040670,노은3동
1850108301,둔산서로,25030600,둔산2동
1850077000,문정로2번길,25030570,탄방동
1860602201,지족북로66번길,25040670,노은3동
1850021304,정림서로,25030540,정림동
1860114702,가정로,25040550,신성동
1850118301,둔지로,25030600,둔산2동
1830032707,동서대로1572번길,25010790,성남동
1830025304,용운로147번길,25010570,용운동
1860690903,-,25040700,상대동
1860054700,-,25040640,온천1동
1860092000,노은로,25040590,노은1동
1850330002,계룡로342번길,25030640,갈마1동
1870499302,대화로,25050520,대화동
1840046605,수침로,25020630,태평1동
1850059501,가장로,25030620,가장동
1860423400,테크노1로,25040630,관평동
1870012503,오정로75번길,25050510,오정동
1830455100,산내로1327번길,25010750,산내동
1860008900,가정로,25040550,신성동
1870498904,대화로32번길,25050520,대화동
1850021901,유등로,25030510,복수동
1830476401,중앙로,25010760,중앙동
1870050904,선비마을로,25050530,회덕동
1860381301,계백로,25030730,관저2동
1850145802,유등로,25030690,만년동
1860150800,와룡로136번길,25040610,구즉동
1860497602,구즉세종로,25040610,구즉동
1830469103,옥천로106번길,25010550,판암1동
1870493100,천변도시고속도로,25050520,대화동
1860161801,테크노중앙로,25040630,관평동
1840030307,서문로,25020670,문화1동
1830189400,경부고속도로,25010730,대청동
1860167800,당진영덕고속도로,25040660,노은2동
1870027401,동춘당로44번길,25050620,송촌동
1850132300,한밭대로,25030600,둔산2동
1860366900,학하남로,25040690,학하동
1860083200,노은로,25040590,노은1동
1870049502,계족로663번길,25050560,법1동
1860669201,유성대로626번길,25040640,온천1동
1860201300,북유성대로316번길,25040660,노은2동
1850091205,둔산서로10번길,25030570,탄방동
1850317601,원도안로242번길,25030512,도안동
1860430701,테크노5로,25040630,관평동
1860612201,문지로,25040570,전민동
1830024204,새둑길,25010760,중앙동
1830016001,옥천로180번길,25010550,판암1동
1830451500,성남로,25010800,삼성동
1860053600,유성대로,25040640,온천1동
1860109800,은구비로138번길,25040660,노은2동
1860101600,엑스포로123번길,25040550,신성동
1850066001,갈마로,25030610,괴정동
1850026802,유등로17번길,25030510,복수동
1860379201,복용로39번길,25040690,학하동
1850140602,갈마역로,25030680,월평3동
1850148600,만년로,25030690,만년동
1850103502,둔산중로46번길,25030590,둔산1동
1850035500,유등로,25030510,복수동
1860404401,죽동로279번길,25040540,온천2동
1850132504,한밭대로707번길,25030670,월평2동
1860016601,진잠로42번길,25040680,진잠동
1850047703,조달청길,25030520,도마1동
1840048110,동서대로,25020600,용두동
1860352704,탑립로,25040630,관평동
1850060503,용문로,25030560,용문동
1870038800,중리북로,25050560,법1동
1850266600,계백로860번길,25030730,관저2동
1850140703,갈마역로,25030670,월평2동
1840025909,유천로,25020660,유천2동
1840045001,계룡로816번길,25020620,오류동
1840037503,대흥로,25020550,대흥동
1850054804,갈마로,25030620,가장동
1840031704,대종로,25020580,대사동
2830022300,신문로,33042320,현도면
1870068500,신탄진로,25050580,신탄진동
1870001906,계족로,25050570,법2동
1830032803,동서대로1572번길,25010790,성남동
1840126607,운남로,25020690,산성동
1860232702,구룡달전로,25040610,구즉동
1860440701,테크노11로,25040630,관평동
1860082601,한밭대로,25040590,노은1동
1860088405,과학로,25040540,온천2동
1830011211,계족로,25010790,성남동
1850101002,둔산중로32번길,25030590,둔산1동
1860125603,반석로,25040670,노은3동
1860644902,대덕대로,25040550,신성동
1850202802,도안동로,25030512,도안동
1850149502,만년로67번길,25030690,만년동
1860619500,대덕대로556번길,25040550,신성동
1850070600,계룡로571번길,25030570,탄방동
1860414602,유성대로1205번길,25040550,신성동
1850084000,대덕대로168번길,25030650,갈마2동
1860079401,장대로,25040540,온천2동
1870491800,한밭대로,25050510,오정동
1870018101,동서대로,25050540,비래동
1860387501,도안대로,25040680,진잠동
1860008609,대덕대로,25040550,신성동
1850032401,관저동로,25030720,관저1동
1830003613,대전로,25010750,산내동
1860214201,자운로97번길,25040550,신성동
1860138201,자운로221번길,25040550,신성동
1860038401,유성대로668번길,25040640,온천1동
1840021501,대전로,25020570,석교동
1860648401,-,25040610,구즉동
1860386100,도안대로,25040680,진잠동
1840046203,선화로,25020510,은행선화동
1860080900,한밭대로,25040540,온천2동
1860371101,학하중앙로127번길,25040690,학하동
1860681802,대정로42번길,25040680,진잠동
1830452500,우암로,25010800,삼성동
1830286102,동산초교로,25010790,성남동
1870441402,-,25050590,석봉동
1860636801,도안동로,25040710,원신흥동
1830129501,동부로,25010640,가양2동
1860408200,봉명서로,25040710,원신흥동
1860617301,문지로316번길,25040570,전민동
1840055700,동서대로,25020510,은행선화동
1860024300,대정북로,25040680,진잠동
1840038802,대흥로121번길,25020550,대흥동
1860143000,테크노8로,25040630,관평동
1840049301,중앙로,25010760,중앙동
1830473100,성남로,25010790,성남동
1860174500,은구비남로33번길,25040590,노은1동
1860083700,한밭대로,25040590,노은1동
1850046000,제비네1길,25030530,도마2동
1860675101,문화원로,25040540,온천2동
1870017900,우암로412번길,25050540,비래동
1850334402,구봉산북로,25030730,관저2동
1860675301,-,25040640,온천1동
1860353800,엑스포로,25040570,전민동
1850143604,월평북로,25030670,월평2동
1860066001,문화원로,25040640,온천1동
1860635701,동서대로656번길,25040680,진잠동
1850072501,계룡로571번길,25030570,탄방동
1860124109,엑스포로,25040570,전민동
1860657802,신성남로,25040550,신성동
1860647902,구룡달전로,25040610,구즉동
1860396001,원신흥남로11번길,25040710,원신흥동
1850025405,가수원로,25030511,가수원동
1840061805,어덕마을로,25020540,중촌동
1860403900,도안대로,25040700,상대동
1860144100,테크노8로,25040630,관평동
1850008201,계룡로,25030570,탄방동
1830129001,대학로,25010570,용운동
1870083701,문평동로18번길,25050610,목상동
1850056500,도솔로,25030550,변동
1860431701,테크노3로,25040630,관평동
1850315800,신갈마로86번길,25030640,갈마1동
1830460500,대전로,25010530,효동
1870493700,유등로,25050520,대화동
1860336302,진잠로,25040680,진잠동
1850122801,둔산북로,25030600,둔산2동
1840040401,선화서로,25020510,은행선화동
1830025402,용운로147번길,25010570,용운동
1860069501,온천동로,25040640,온천1동
1860662102,자운로97번길,25040550,신성동
1840043701,대전천서로,25020550,대흥동
1860371700,학하로,25040690,학하동
1860188704,지족북로,25040670,노은3동
1860080401,왕가봉로,25040590,노은1동
1860214700,자운로97번길,25040550,신성동
1860217900,원신흥북로,25040710,원신흥동
1860216800,월드컵대로,25040640,온천1동
1840190500,계백로1615번길,25020660,유천2동
1860399101,죽동로,25040540,온천2동
1830042305,동서대로1695번길,25010650,용전동
1840030102,보문로,25020580,대사동
1860369200,학하중앙로127번길,25040690,학하동
1850034800,정림서로,25030540,정림동
1850030500,유등로,25030510,복수동
1850086801,유등로669번길,25030570,탄방동
1860607801,문지로,25040570,전민동
1830469500,대전로,25010750,산내동
1860130402,엑스포로,25040570,전민동
1870023202,중리남로,25050550,중리동
1870301501,대덕대로1527번길,25050580,신탄진동
1870059801,대덕대로1284번길,25050610,목상동
1860663902,자운로97번길,25040550,신성동
1860041301,계룡로38번길,25040640,온천1동
1860146201,테크노7로,25040630,관평동
1870052101,계족로663번길,25050560,법1동
1860097402,노은서로142번길,25040590,노은1동
1850100400,둔산로74번길,25030600,둔산2동
1860128200,자운로,25040550,신성동
1840042501,대흥로,25020550,대흥동
1850230300,대전남부순환고속도로,25030730,관저2동
1860632703,유성대로,25040680,진잠동
1870020012,송촌로,25050620,송촌동
1850086000,계룡로571번길,25030570,탄방동
1850313600,둔산중로32번길,25030590,둔산1동
1850074200,신갈마로,25030640,갈마1동
1870490503,비래서로9번길,25050540,비래동
1860025600,유성대로,25040680,진잠동
1830007603,옥천로,25010560,판암2동
1860047901,계룡로74번길,25040640,온천1동
1860186700,지족로,25040670,노은3동
1870484101,대화로,25050520,대화동
1870023201,중리남로,25050550,중리동
1860162101,테크노중앙로,25040630,관평동
1860637002,동서대로735번길,25040710,원신흥동
1860630401,유성대로,25040640,온천1동
1870025301,선비마을로5번길,25050620,송촌동
1870046701,대전로1291번길,25050520,대화동
1870043301,동춘당로,25050570,법2동
1830122400,계족로,25010530,효동
1860160400,관평1로,25040630,관평동
1840032400,보문로,25020550,대흥동
1860622701,지족북로66번길,25040670,노은3동
1850033600,정림로,25030540,정림동
1850119900,유등로,25030740,둔산3동
1870044501,동춘당로,25050570,법2동
1860395900,원신흥남로11번길,25040710,원신흥동
1860189400,지족로,25040670,노은3동
1860425000,테크노4로,25040630,관평동
1870497701,석봉로37번길,25050590,석봉동
1870478800,-,25050610,목상동
1850052300,유등로,25030550,변동
1860375300,학하중앙로167번길,25040690,학하동
1850094201,둔산중로14번길,25030570,탄방동
1850266902,구봉산북로21번길,25030730,관저2동
1870479001,대덕대로1585번길,25050590,석봉동
1840021500,대전로,25020570,석교동
1860426800,테크노4로,25040630,관평동
1860019000,한우물로,25040680,진잠동
1850107600,둔산로,25030600,둔산2동
1840066100,대전천서로,25020560,문창동
1850116202,월평서로,25030660,월평1동
1840021901,천근로,25020680,문화2동
1860046602,계룡로113번길,25040640,온천1동
1850304301,복수중로34번길,25030510,복수동
1860077900,한밭대로,25040540,온천2동
1870084502,신탄진동로,25050580,신탄진동
1860428500,테크노4로,25040630,관평동
1870069200,대덕대로1448번길,25050610,목상동
1830453802,-,25010790,성남동
1860657701,신성남로,25040550,신성동
1850108101,둔산로73번길,25030600,둔산2동
1840026805,보문산공원로,25020580,대사동
1840053701,우암로,25020510,은행선화동
1850044301,복수서로,25030530,도마2동
1860429001,테크노1로,25040630,관평동
1850277700,구봉로,25030730,관저2동
1840003503,계백로,25020650,유천1동
1860413700,유성대로1184번길,25040550,신성동
1850075201,탄방로,25030570,탄방동
1860169101,대학로76번안길,25040540,온천2동
1860160201,관평1로,25040630,관평동
1870048501,대화로32번길,25050520,대화동
1860226001,도안동로,25040710,원신흥동
1860370400,학하남로90번길,25040690,학하동
1830028701,태전로,25010800,삼성동
1830470003,동부로10번길,25010550,판암1동
1870007801,신탄진로,25050580,신탄진동
1870495000,아리랑로,25050520,대화동
1860065900,문화원로,25040640,온천1동
1870034301,쌍청당로35번길,25050550,중리동
1860188400,지족로148번길,25040670,노은3동
1840044307,태평로,25020630,태평1동
1860110104,북유성대로,25040660,노은2동
1830125501,대학로50번길,25010570,용운동
1860644701,-,25040550,신성동
1860138100,자운로221번길,25040550,신성동
1830469200,옥천로106번길,25010550,판암1동
1870480900,방두말1길,25050600,덕암동
1830027300,중앙로,25010760,중앙동
1840198301,오류로,25020620,오류동
1870065901,덕암로,25050600,덕암동
1850011001,계룡로,25030660,월평1동
1860647102,구룡달전로,25040610,구즉동
1840056101,대전천서로,25020510,은행선화동
1840016104,보문산로,25020690,산성동
1860023201,대정로28번길,25040680,진잠동
1860685202,복합환승로26번길,25040640,온천1동
1850072800,문정로2번길,25030570,탄방동
1860041800,계룡로141번길,25040640,온천1동
1850069200,계룡로583번길,25030570,탄방동
1840060401,대종로,25020540,중촌동
1850072400,계룡로571번길,25030570,탄방동
1870479100,신일동로17번길,25050610,목상동
1860227100,월드컵대로,25040710,원신흥동
1840048112,동서대로,25020530,목동
1870008501,대청로,25050580,신탄진동
1850202701,원도안로,25030512,도안동
1860171601,은구비남로7번길,25040590,노은1동
1870032100,송촌북로20번길,25050620,송촌동
1860418500,유성대로,25040550,신성동
1850151001,둔산대로117번길,25030690,만년동
1860604702,교촌대정로,25040680,진잠동
1860120602,반석서로,25040670,노은3동
1870497702,석봉로37번길,25050590,석봉동
1830039400,대전로1020번길,25050510,오정동
1860377100,복용로,25040690,학하동
1840040700,유천로,25020630,태평1동
1860364400,학하남로65번길,25040690,학하동
1860020901,대정로,25040680,진잠동
1870009203,신탄진로,25050580,신탄진동
1830024700,동대전로,25010780,대동
1830019300,동부로,25010570,용운동
1870483500,신일서로18번길,25050610,목상동
1840122800,사정공원로,25020690,산성동
1870023600,천변도시고속도로,25050520,대화동
1850037701,구봉로,25030510,복수동
1840030203,보문로,25020550,대흥동
1860149100,송강로,25040610,구즉동
1850011500,대덕대로,25030600,둔산2동
1860127501,반석서로,25040670,노은3동
1870034800,계족산로43번길,25050550,중리동
1850046913,도마5길,25030520,도마1동
1830009602,계족로,25010760,중앙동
1830029602,동대전로,25010600,자양동
1850036601,정림로24번길,25030540,정림동
1830053905,은어송로,25010530,효동
1830467702,옥천로106번길,25010550,판암1동
1870012001,대전로,25050510,오정동
1850280101,동서대로656번길,25030512,도안동
1850138501,청사로,25030600,둔산2동
1870301502,대덕대로1527번길,25050580,신탄진동
1870045201,대화로32번길,25050520,대화동
1860108401,은구비로,25040660,노은2동
1850102000,문예로,25030590,둔산1동
1860013800,봉산로,25040610,구즉동
1870056202,천변도시고속도로,25050530,회덕동
1860415100,유성대로1205번길,25040550,신성동
1870061101,덕암로148번길,25050600,덕암동
1860625601,유성대로1366번길,25040550,신성동
1830017401,동부로,25010560,판암2동
1860069901,문화원로,25040640,온천1동
1830030501,대성길,25010630,가양1동
1830465801,신기로,25010530,효동
1860369402,학하중앙로150번길,25040690,학하동
1870085401,문평동로48번길,25050610,목상동
1860010801,유성대로,25040550,신성동
1830038803,우암로,25010640,가양2동
1870051701,대전로1331번길,25050520,대화동
1870033100,계족산로81번길,25050620,송촌동
1860114101,가정로,25040550,신성동
1850156702,하상도로,25030600,둔산2동
1850118102,둔산로31번길,25030600,둔산2동
1840185601,대전천서로,25020510,은행선화동
1870027600,동춘당로,25050620,송촌동
1830007802,충무로,25010770,신인동
1870057200,대덕대로1284번길,25050610,목상동
1850091201,둔산서로10번길,25030600,둔산2동
1860725600,도안대로,25040680,진잠동
1850076001,문정로10번길,25030570,탄방동
1840051903,보문로337번길,25020510,은행선화동
1840189102,보문산로,25020690,산성동
1840126301,계백로1716번길,25020670,문화1동
1850147400,만년로68번길,25030690,만년동
1830025205,동대전로,25010780,대동
1860139302,자운로245번길,25040550,신성동
1850230200,관저서로,25030730,관저2동
1840196303,-,25030560,용문동
1860105102,대덕대로512번길,25040550,신성동
1860208400,도안대로,25040700,상대동
1860662702,자운로97번길,25040550,신성동
1850311800,갑천도시고속도로,25040540,온천2동
1830039404,대전로1020번길,25050510,오정동
1860644605,대덕대로512번길,25040550,신성동
1870499004,대화로32번길,25050520,대화동
1870198600,경부고속도로,25050600,덕암동
1860021100,대정로28번안길,25040680,진잠동
1860443000,배울1로,25040570,전민동
1860637300,어은로,25040640,온천1동
1840001600,대둔산로,25020690,산성동
1830046604,한밭대로,25010650,용전동
1850307201,계룡로416번길,25030650,갈마2동
1830032402,길티길,25010630,가양1동
1860137101,자운로,25040550,신성동
1870072606,석봉로58번길,25050590,석봉동
1860370100,학하중앙로150번길,25040690,학하동
1850312500,한밭대로656번길,25030640,갈마1동
1850122201,둔산중로,25030590,둔산1동
1860337701,계백로,25030730,관저2동
1870066102,덕암북로4번길,25050600,덕암동
1860098603,엑스포로123번길,25040550,신성동
1850018518,괴곡길,25030540,정림동
1860214704,자운로97번길,25040550,신성동
1840122804,사정공원로,25020690,산성동
1840020200,대전천서로,25020570,석교동
1860038000,유성대로654번길,25040640,온천1동
1850135602,둔산중로,25030600,둔산2동
1850046201,사마1길,25030530,도마2동
1860035601,월드컵대로275번길,25040640,온천1동
1860652901,원신흥남로12번길,25040710,원신흥동
1850062500,가장로,25030610,괴정동
1870489401,비래동로,25050540,비래동
1860012813,대덕대로,25040610,구즉동
1830027202,대전천동로,25010800,삼성동
1860088800,노은동로,25040590,노은1동
1840129101,보문산로,25020580,대사동
1850009404,계룡로,25030650,갈마2동
1850143702,월평북로,25030670,월평2동
1830008303,충무로,25010770,신인동
1850116501,대덕대로234번길,25030600,둔산2동
1840040801,유천로,25020640,태평2동
1830285800,동산초교로,25010680,홍도동
1860436302,테크노2로,25040630,관평동
1870055605,산디로,25050530,회덕동
1830475005,대전로,25010770,신인동
1870441701,신탄진로349번길,25050530,회덕동
1870026701,중리서로,25050550,중리동
1850267801,구봉로28번길,25030730,관저2동
1860205801,유성대로,25040640,온천1동
1850057201,유등로,25030620,가장동
1850032100,관저중로96번길,25030730,관저2동
1860632001,원내로,25040680,진잠동
1850141203,청사로,25030680,월평3동
1860131305,유성대로1689번길,25040570,전민동
1860211801,자운로97번길,25040550,신성동
1830468202,옥천로96번길,25010550,판암1동
1840004406,충무로,25020580,대사동
1840007003,계룡로,25020600,용두동
1840045502,대종로,25020550,대흥동
1850113501,문예로,25030590,둔산1동
1860055800,온천로101번길,25040640,온천1동
1860058201,온천로,25040640,온천1동
1860052201,온천동로,25040640,온천1동
1860647301,-,25040610,구즉동
1850144003,월평동로,25030670,월평2동
1840056901,대전천서로,25020540,중촌동
1850095300,대덕대로,25030650,갈마2동
1850228100,대전남부순환고속도로,25030730,관저2동
1860368001,학하중앙로128번길,25040690,학하동
1860418800,신성로,25040550,신성동
1840059200,어덕마을로104번길,25020540,중촌동
1860129101,엑스포로466번길,25040570,전민동
1830011202,계족로,25010790,성남동
1860169200,온천북로33번길,25040640,온천1동
1860036801,계룡로38번길,25040640,온천1동
1870014801,한남로150번길,25050510,오정동
1850050001,도솔로,25030550,변동
1850231901,도안남로,25030720,관저1동
1860364401,학하남로65번길,25040690,학하동
1860665901,자운로245번길,25040550,신성동
1860010707,유성대로,25040550,신성동
1870043300,동춘당로,25050570,법2동
1850295400,동서대로,25040710,원신흥동
1860608500,문지로,25040570,전민동
1840060600,-,25020540,중촌동
1860638600,당진영덕고속도로,25040660,노은2동
1840053601,대종로,25020510,은행선화동
1870483201,신탄진로162번길,25050530,회덕동
1870085901,덕암북로4번길,25050600,덕암동
1830471300,대학로,25010570,용운동
1850058400,도솔로,25030630,내동
1850068810,도솔로,25030570,탄방동
1870066302,대덕대로1448번길,25050610,목상동
1840191600,유등천동로,25020690,산성동
1840126401,계백로1716번길,25020670,문화1동
1860690901,-,25040700,상대동
1860192300,지족동로,25040670,노은3동
1870496101,대덕대로1277번길,25050610,목상동
1860392201,유성대로877번길,25040540,온천2동
1850312000,갈마역로,25030670,월평2동
1860622401,지족북로66번길,25040670,노은3동
1830054007,은어송로,25010530,효동
1870009106,신탄진로,25050580,신탄진동
1860376502,복용북로,25040690,학하동
1870031400,계족산로43번길,25050550,중리동
1850049300,도마로,25030550,변동
1860021500,대정로28번안길,25040680,진잠동
1850117804,대덕대로233번길,25030600,둔산2동
1860114600,가정로,25040550,신성동
1830123100,대전로542번길,25010530,효동
1860207801,도안대로,25040680,진잠동
1850067500,계룡로562번길,25030610,괴정동
1830473601,계족로368번길,25010790,성남동
